"PlayerComplete_1117","newplayerTeamData_1627","0.3"
"PlayerComplete_1500","newplayerTeamData_1509","0.9000000000000001"
"PlayerComplete_11169","newplayerTeamData_1034","0.3"
"PlayerComplete_6944","newplayerTeamData_1416","0.3"
"PlayerComplete_13661","newplayerTeamData_1585","0.3"
"PlayerComplete_4326","newplayerTeamData_1147","0.3"
"PlayerComplete_6769","newplayerTeamData_1687","0.3"
"PlayerComplete_12472","newplayerTeamData_1431","0.3"
"PlayerComplete_3834","newplayerTeamData_1545","0.3"
"PlayerComplete_1030","newplayerTeamData_1070","0.9000000000000001"
"PlayerComplete_1119","newplayerTeamData_1408","0.3"
"PlayerComplete_2222","newplayerTeamData_1277","0.3"
"PlayerComplete_1258","newplayerTeamData_1280","0.3"
"PlayerComplete_12141","newplayerTeamData_1693","0.3"
"PlayerComplete_17025","newplayerTeamData_1383","0.3"
"PlayerComplete_11144","newplayerTeamData_1716","0.3"
"PlayerComplete_13508","newplayerTeamData_1211","0.5"
"PlayerComplete_6747","newplayerTeamData_1661","0.3"
"PlayerComplete_3459","newplayerTeamData_1232","0.3"
"PlayerComplete_8861","newplayerTeamData_1201","0.3"
"PlayerComplete_10003","newplayerTeamData_1349","0.5"
"PlayerComplete_4329","newplayerTeamData_1421","0.3"
"PlayerComplete_16651","newplayerTeamData_1035","0.3"
"PlayerComplete_11267","newplayerTeamData_1435","0.3"
"PlayerComplete_5536","newplayerTeamData_1620","0.3"
"PlayerComplete_18457","newplayerTeamData_1668","0.3"
"PlayerComplete_17940","newplayerTeamData_1543","0.3"
"PlayerComplete_8487","newplayerTeamData_1195","0.3"
"PlayerComplete_11807","newplayerTeamData_1284","0.3"
"PlayerComplete_14553","newplayerTeamData_1336","0.3"
"PlayerComplete_4383","newplayerTeamData_1186","0.7"
"PlayerComplete_16599","newplayerTeamData_1644","0.3"
"PlayerComplete_15762","newplayerTeamData_1172","0.3"
"PlayerComplete_14211","newplayerTeamData_1389","0.3"
"PlayerComplete_5910","newplayerTeamData_1671","0.3"
"PlayerComplete_16279","newplayerTeamData_1083","0.3"
"PlayerComplete_16356","newplayerTeamData_1572","0.3"
"PlayerComplete_4802","newplayerTeamData_1392","0.3"
"PlayerComplete_13005","newplayerTeamData_1689","0.3"
"PlayerComplete_5932","newplayerTeamData_1171","0.3"
"PlayerComplete_2920","newplayerTeamData_1683","0.3"
"PlayerComplete_6406","newplayerTeamData_1598","0.3"
"PlayerComplete_14377","newplayerTeamData_1519","0.3"
"PlayerComplete_1078","newplayerTeamData_1274","0.4"
"PlayerComplete_5877","newplayerTeamData_1359","0.5"
"PlayerComplete_15269","newplayerTeamData_1288","0.3"
"PlayerComplete_4922","newplayerTeamData_1609","0.3"
"PlayerComplete_17961","newplayerTeamData_1424","0.3"
"PlayerComplete_6757","newplayerTeamData_1292","0.3"
"PlayerComplete_2004","newplayerTeamData_1524","0.7"
"PlayerComplete_16136","newplayerTeamData_1238","0.3"
"PlayerComplete_1656","newplayerTeamData_1511","0.7"
"PlayerComplete_8803","newplayerTeamData_1325","0.3"
"PlayerComplete_2547","newplayerTeamData_1079","0.3"
"PlayerComplete_8506","newplayerTeamData_1518","0.7"
"PlayerComplete_14973","newplayerTeamData_1581","0.3"
"PlayerComplete_5317","newplayerTeamData_1583","0.3"
"PlayerComplete_18412","newplayerTeamData_1249","0.3"
"PlayerComplete_16532","newplayerTeamData_1663","0.3"
"PlayerComplete_5856","newplayerTeamData_1422","0.3"
"PlayerComplete_1342","newplayerTeamData_1530","0.7"
"PlayerComplete_4746","newplayerTeamData_1073","0.3"
"PlayerComplete_14990","newplayerTeamData_1436","0.3"
"PlayerComplete_13556","newplayerTeamData_1440","0.3"
"PlayerComplete_17941","newplayerTeamData_1660","0.3"
"PlayerComplete_15706","newplayerTeamData_1708","0.3"
"PlayerComplete_5811","newplayerTeamData_1720","0.3"
"PlayerComplete_6746","newplayerTeamData_1055","0.3"
"PlayerComplete_17204","newplayerTeamData_1322","0.3"
"PlayerComplete_2324","newplayerTeamData_1590","0.3"
"PlayerComplete_1315","newplayerTeamData_1510","0.7"
"PlayerComplete_12076","newplayerTeamData_1726","0.3"
"PlayerComplete_3032","newplayerTeamData_1137","0.3"
"PlayerComplete_4129","newplayerTeamData_1601","0.3"
"PlayerComplete_3217","newplayerTeamData_1141","0.3"
"PlayerComplete_6968","newplayerTeamData_1425","0.7"
"PlayerComplete_4768","newplayerTeamData_1657","0.3"
"PlayerComplete_7282","newplayerTeamData_1409","0.43333333333333335"
"PlayerComplete_13760","newplayerTeamData_1477","0.3"
"PlayerComplete_3397","newplayerTeamData_1522","0.7"
"PlayerComplete_6248","newplayerTeamData_1691","0.3"
"PlayerComplete_16797","newplayerTeamData_1155","0.3"
"PlayerComplete_1676","newplayerTeamData_1541","0.3"
"PlayerComplete_15565","newplayerTeamData_1596","0.3"
"PlayerComplete_8309","newplayerTeamData_1388","0.3"
"PlayerComplete_14894","newplayerTeamData_1015","0.3"
"PlayerComplete_5420","newplayerTeamData_1205","0.7"
"PlayerComplete_6702","newplayerTeamData_1287","0.3"
"PlayerComplete_7714","newplayerTeamData_1223","0.3"
"PlayerComplete_13047","newplayerTeamData_1553","0.3"
"PlayerComplete_10330","newplayerTeamData_1102","0.3"
"PlayerComplete_2318","newplayerTeamData_1399","0.5"
"PlayerComplete_13400","newplayerTeamData_1344","0.3"
"PlayerComplete_10430","newplayerTeamData_1487","0.3"
"PlayerComplete_12233","newplayerTeamData_1508","0.3"
"PlayerComplete_1458","newplayerTeamData_1212","0.3"
"PlayerComplete_4723","newplayerTeamData_1121","0.3"
"PlayerComplete_8902","newplayerTeamData_1069","0.3"
"PlayerComplete_5537","newplayerTeamData_1631","0.3"
"PlayerComplete_6123","newplayerTeamData_1204","0.3"
"PlayerComplete_14850","newplayerTeamData_1180","0.3"
"PlayerComplete_13980","newplayerTeamData_1634","0.3"
"PlayerComplete_2447","newplayerTeamData_1674","0.3"
"PlayerComplete_18730","newplayerTeamData_1179","0.3"
"PlayerComplete_1137","newplayerTeamData_1193","0.7"
"PlayerComplete_14058","newplayerTeamData_1108","0.3"
"PlayerComplete_14315","newplayerTeamData_1714","0.3"
"PlayerComplete_6867","newplayerTeamData_1491","0.3"
"PlayerComplete_3933","newplayerTeamData_1065","0.3"
"PlayerComplete_6739","newplayerTeamData_1466","0.3"
"PlayerComplete_6314","newplayerTeamData_1184","0.7"
"PlayerComplete_12332","newplayerTeamData_1534","0.3"
"PlayerComplete_17124","newplayerTeamData_1282","0.3"
"PlayerComplete_15045","newplayerTeamData_1605","0.3"
"PlayerComplete_8333","newplayerTeamData_1447","0.3"
"PlayerComplete_4849","newplayerTeamData_1119","0.3"
"PlayerComplete_15840","newplayerTeamData_1537","0.3"
"PlayerComplete_1612","newplayerTeamData_1677","0.3"
"PlayerComplete_13640","newplayerTeamData_1432","0.7"
"PlayerComplete_1754","newplayerTeamData_1334","0.3"
"PlayerComplete_3954","newplayerTeamData_1004","0.3"
"PlayerComplete_7417","newplayerTeamData_1331","0.3"
"PlayerComplete_7336","newplayerTeamData_1132","0.3"
"PlayerComplete_18037","newplayerTeamData_1490","0.3"
"PlayerComplete_10892","newplayerTeamData_1104","0.3"
"PlayerComplete_18810","newplayerTeamData_1041","0.3"
"PlayerComplete_16772","newplayerTeamData_1375","0.3"
"PlayerComplete_14696","newplayerTeamData_1374","0.3"
"PlayerComplete_14674","newplayerTeamData_1497","0.3"
"PlayerComplete_4604","newplayerTeamData_1161","0.3"
"PlayerComplete_11089","newplayerTeamData_1324","0.3"
"PlayerComplete_15886","newplayerTeamData_1613","0.3"
"PlayerComplete_14654","newplayerTeamData_1131","0.3"
"PlayerComplete_8886","newplayerTeamData_1289","0.3"
"PlayerComplete_2226","newplayerTeamData_1046","0.3"
"PlayerComplete_1006","newplayerTeamData_1621","0.7"
"PlayerComplete_18478","newplayerTeamData_1560","0.3"
"PlayerComplete_5710","newplayerTeamData_1129","0.3"
"PlayerComplete_18797","newplayerTeamData_1486","0.3"
"PlayerComplete_13567","newplayerTeamData_1160","0.3"
"PlayerComplete_15580","newplayerTeamData_1103","0.7"
"PlayerComplete_15323","newplayerTeamData_1483","0.3"
"PlayerComplete_14695","newplayerTeamData_1062","0.3"
"PlayerComplete_4900","newplayerTeamData_1000","0.3"
"PlayerComplete_1799","newplayerTeamData_1215","0.3"
"PlayerComplete_13223","newplayerTeamData_1652","0.3"
"PlayerComplete_5713","newplayerTeamData_1084","0.3"
"PlayerComplete_3635","newplayerTeamData_1406","0.3"
"PlayerComplete_13327","newplayerTeamData_1690","0.43333333333333335"
"PlayerComplete_11969","newplayerTeamData_1457","0.3"
"PlayerComplete_6846","newplayerTeamData_1542","0.3"
"PlayerComplete_11323","newplayerTeamData_1152","0.3"
"PlayerComplete_9519","newplayerTeamData_1503","0.3"
"PlayerComplete_12431","newplayerTeamData_1664","0.3"
"PlayerComplete_8824","newplayerTeamData_1185","0.7"
"PlayerComplete_13388","newplayerTeamData_1327","0.3"
"PlayerComplete_2624","newplayerTeamData_1655","0.3"
"PlayerComplete_11025","newplayerTeamData_1685","0.3"
"PlayerComplete_15664","newplayerTeamData_1020","0.3"
"PlayerComplete_1993","newplayerTeamData_1200","0.7"
"PlayerComplete_17325","newplayerTeamData_1429","0.3"
"PlayerComplete_2486","newplayerTeamData_1480","0.3"
"PlayerComplete_15674","newplayerTeamData_1345","0.5"
"PlayerComplete_12830","newplayerTeamData_1120","0.3"
"PlayerComplete_1436","newplayerTeamData_1085","0.3"
"PlayerComplete_14574","newplayerTeamData_1504","0.3"
"PlayerComplete_8808","newplayerTeamData_1433","0.3"
"PlayerComplete_7879","newplayerTeamData_1258","0.3"
"PlayerComplete_17500","newplayerTeamData_1275","0.3"
"PlayerComplete_5582","newplayerTeamData_1694","0.3"
"PlayerComplete_7637","newplayerTeamData_1646","0.3"
"PlayerComplete_11188","newplayerTeamData_1580","0.3"
"PlayerComplete_4603","newplayerTeamData_1526","0.3"
"PlayerComplete_18853","newplayerTeamData_1670","0.3"
"PlayerComplete_1415","newplayerTeamData_1616","0.3"
"PlayerComplete_13344","newplayerTeamData_1230","0.3"
"PlayerComplete_15741","newplayerTeamData_1174","0.3"
"PlayerComplete_5525","newplayerTeamData_1665","0.43333333333333335"
"PlayerComplete_17874","newplayerTeamData_1286","0.3"
"PlayerComplete_5935","newplayerTeamData_1611","0.3"
"PlayerComplete_13088","newplayerTeamData_1599","0.3"
"PlayerComplete_8528","newplayerTeamData_1514","0.7"
"PlayerComplete_17223","newplayerTeamData_1387","0.3"
"PlayerComplete_10653","newplayerTeamData_1294","0.3"
"PlayerComplete_9659","newplayerTeamData_1712","0.3"
"PlayerComplete_17720","newplayerTeamData_1574","0.7"
"PlayerComplete_8704","newplayerTeamData_1173","0.3"
"PlayerComplete_6831","newplayerTeamData_1366","0.5"
"PlayerComplete_12795","newplayerTeamData_1492","0.3"
"PlayerComplete_13985","newplayerTeamData_1719","0.3"
"PlayerComplete_12013","newplayerTeamData_1146","0.3"
"PlayerComplete_16675","newplayerTeamData_1557","0.3"
"PlayerComplete_7610","newplayerTeamData_1692","0.3"
"PlayerComplete_8826","newplayerTeamData_1183","0.3"
"PlayerComplete_13487","newplayerTeamData_1505","0.3"
"PlayerComplete_17400","newplayerTeamData_1591","0.3"
"PlayerComplete_1535","newplayerTeamData_1251","0.3"
"PlayerComplete_18334","newplayerTeamData_1673","0.3"
"PlayerComplete_2987","newplayerTeamData_1182","0.3"
"PlayerComplete_14751","newplayerTeamData_1637","0.3"
"PlayerComplete_5737","newplayerTeamData_1717","0.3"
"PlayerComplete_8170","newplayerTeamData_1706","0.3"
"PlayerComplete_17247","newplayerTeamData_1092","0.3"
"PlayerComplete_11266","newplayerTeamData_1682","0.3"
"PlayerComplete_4297","newplayerTeamData_1461","0.3"
"PlayerComplete_11782","newplayerTeamData_1496","0.3"
"PlayerComplete_4788","newplayerTeamData_1582","0.3"
"PlayerComplete_3997","newplayerTeamData_1600","0.3"
"PlayerComplete_7979","newplayerTeamData_1355","0.5"
"PlayerComplete_4726","newplayerTeamData_1410","0.3"
"PlayerComplete_10531","newplayerTeamData_1298","0.3"
"PlayerComplete_1145","newplayerTeamData_1088","0.9000000000000001"
"PlayerComplete_5648","newplayerTeamData_1197","0.3"
"PlayerComplete_14454","newplayerTeamData_1515","0.3"
"PlayerComplete_2766","newplayerTeamData_1735","0.3"
"PlayerComplete_14630","newplayerTeamData_1633","0.3"
"PlayerComplete_13168","newplayerTeamData_1114","0.3"
"PlayerComplete_6604","newplayerTeamData_1527","0.3"
"PlayerComplete_6109","newplayerTeamData_1090","0.3"
"PlayerComplete_5438","newplayerTeamData_1086","0.3"
"PlayerComplete_12399","newplayerTeamData_1610","0.3"
"PlayerComplete_17402","newplayerTeamData_1367","0.5"
"PlayerComplete_1832","newplayerTeamData_1640","0.3"
"PlayerComplete_10538","newplayerTeamData_1191","0.7"
"PlayerComplete_4548","newplayerTeamData_1235","0.3"
"PlayerComplete_17746","newplayerTeamData_1571","0.7"
"PlayerComplete_17302","newplayerTeamData_1054","0.3"
"PlayerComplete_17501","newplayerTeamData_1372","0.3"
"PlayerComplete_3562","newplayerTeamData_1118","0.3"
"PlayerComplete_9716","newplayerTeamData_1525","0.5"
"PlayerComplete_3282","newplayerTeamData_1709","0.3"
"PlayerComplete_12372","newplayerTeamData_1115","0.3"
"PlayerComplete_12137","newplayerTeamData_1056","0.3"
"PlayerComplete_13301","newplayerTeamData_1023","0.3"
"PlayerComplete_14278","newplayerTeamData_1272","0.3"
"PlayerComplete_4845","newplayerTeamData_1386","0.3"
"PlayerComplete_14410","newplayerTeamData_1384","0.3"
"PlayerComplete_14652","newplayerTeamData_1678","0.3"
"PlayerComplete_10395","newplayerTeamData_1469","0.3"
"PlayerComplete_17503","newplayerTeamData_1619","0.3"
"PlayerComplete_1659","newplayerTeamData_1377","0.43333333333333335"
"PlayerComplete_12279","newplayerTeamData_1037","0.3"
"PlayerComplete_16233","newplayerTeamData_1285","0.3"
"PlayerComplete_3320","newplayerTeamData_1074","0.5"
"PlayerComplete_12256","newplayerTeamData_1335","0.3"
"PlayerComplete_17104","newplayerTeamData_1181","0.3"
"PlayerComplete_4292","newplayerTeamData_1281","0.3"
"PlayerComplete_7956","newplayerTeamData_1538","0.3"
"PlayerComplete_13045","newplayerTeamData_1594","0.3"
"PlayerComplete_4504","newplayerTeamData_1722","0.3"
"PlayerComplete_2865","newplayerTeamData_1427","0.3"
"PlayerComplete_14478","newplayerTeamData_1576","0.3"
"PlayerComplete_18115","newplayerTeamData_1573","0.3"
"PlayerComplete_1731","newplayerTeamData_1521","0.9000000000000001"
"PlayerComplete_18335","newplayerTeamData_1100","0.3"
"PlayerComplete_18796","newplayerTeamData_1675","0.3"
"PlayerComplete_11124","newplayerTeamData_1445","0.3"
"PlayerComplete_11681","newplayerTeamData_1362","0.5"
"PlayerComplete_3783","newplayerTeamData_1423","0.5"
"PlayerComplete_10673","newplayerTeamData_1391","0.3"
"PlayerComplete_18752","newplayerTeamData_1332","0.3"
"PlayerComplete_17300","newplayerTeamData_1048","0.3"
"PlayerComplete_6544","newplayerTeamData_1276","0.3"
"PlayerComplete_1414","newplayerTeamData_1082","0.3"
"PlayerComplete_1860","newplayerTeamData_1478","0.3"
"PlayerComplete_1653","newplayerTeamData_1417","0.3"
"PlayerComplete_7810","newplayerTeamData_1011","0.7"
"PlayerComplete_12674","newplayerTeamData_1328","0.3"
"PlayerComplete_18577","newplayerTeamData_1343","0.3"
"PlayerComplete_13147","newplayerTeamData_1730","0.3"
"PlayerComplete_3899","newplayerTeamData_1724","0.3"
"PlayerComplete_17520","newplayerTeamData_1577","0.3"
"PlayerComplete_14247","newplayerTeamData_1593","0.7"
"PlayerComplete_17764","newplayerTeamData_1248","0.3"
"PlayerComplete_5638","newplayerTeamData_1068","0.3"
"PlayerComplete_5137","newplayerTeamData_1133","0.3"
"PlayerComplete_10991","newplayerTeamData_1110","0.3"
"PlayerComplete_6802","newplayerTeamData_1013","0.3"
"PlayerComplete_16967","newplayerTeamData_1565","0.7"
"PlayerComplete_12112","newplayerTeamData_1346","0.9000000000000001"
"PlayerComplete_1610","newplayerTeamData_1614","0.3"
"PlayerComplete_11400","newplayerTeamData_1051","0.3"
"PlayerComplete_3756","newplayerTeamData_1002","0.3"
"PlayerComplete_3911","newplayerTeamData_1098","0.3"
"PlayerComplete_3514","newplayerTeamData_1089","0.3"
"PlayerComplete_3998","newplayerTeamData_1105","0.3"
"PlayerComplete_18511","newplayerTeamData_1259","0.3"
"PlayerComplete_6527","newplayerTeamData_1245","0.3"
"PlayerComplete_4507","newplayerTeamData_1607","0.3"
"PlayerComplete_3986","newplayerTeamData_1472","0.3"
"PlayerComplete_17269","newplayerTeamData_1050","0.3"
"PlayerComplete_12773","newplayerTeamData_1532","0.3"
"PlayerComplete_18902","newplayerTeamData_1214","0.7"
"PlayerComplete_7538","newplayerTeamData_1569","0.3"
"PlayerComplete_2866","newplayerTeamData_1602","0.3"
"PlayerComplete_14399","newplayerTeamData_1495","0.3"
"PlayerComplete_1812","newplayerTeamData_1507","0.9000000000000001"
"PlayerComplete_18258","newplayerTeamData_1220","0.3"
"PlayerComplete_12797","newplayerTeamData_1347","0.5"
"PlayerComplete_15785","newplayerTeamData_1707","0.3"
"PlayerComplete_8947","newplayerTeamData_1096","0.3"
"PlayerComplete_2107","newplayerTeamData_1729","0.3"
"PlayerComplete_9914","newplayerTeamData_1227","0.3"
"PlayerComplete_9518","newplayerTeamData_1269","0.3"
"PlayerComplete_18753","newplayerTeamData_1236","0.3"
"PlayerComplete_10771","newplayerTeamData_1228","0.3"
"PlayerComplete_16038","newplayerTeamData_1109","0.3"
"PlayerComplete_2758","newplayerTeamData_1198","0.3"
"PlayerComplete_8968","newplayerTeamData_1333","0.3"
"PlayerComplete_18059","newplayerTeamData_1099","0.3"
"PlayerComplete_1478","newplayerTeamData_1370","0.3"
"PlayerComplete_2887","newplayerTeamData_1635","0.3"
"PlayerComplete_14971","newplayerTeamData_1256","0.3"
"PlayerComplete_15345","newplayerTeamData_1261","0.3"
"PlayerComplete_10727","newplayerTeamData_1458","0.3"
"PlayerComplete_11801","newplayerTeamData_1473","0.3"
"PlayerComplete_10111","newplayerTeamData_1029","0.3"
"PlayerComplete_1557","newplayerTeamData_1218","0.3"
"PlayerComplete_1898","newplayerTeamData_1626","0.3"
"PlayerComplete_14597","newplayerTeamData_1555","0.3"
"PlayerComplete_6725","newplayerTeamData_1094","0.3"
"PlayerComplete_18213","newplayerTeamData_1659","0.3"
"PlayerComplete_17787","newplayerTeamData_1681","0.3"
"PlayerComplete_9738","newplayerTeamData_1190","0.7"
"PlayerComplete_16214","newplayerTeamData_1548","0.3"
"PlayerComplete_14256","newplayerTeamData_1382","0.3"
"PlayerComplete_1000","newplayerTeamData_1512","0.9000000000000001"
"PlayerComplete_3858","newplayerTeamData_1592","0.3"
"PlayerComplete_2368","newplayerTeamData_1669","0.3"
"PlayerComplete_1854","newplayerTeamData_1231","0.3"
"PlayerComplete_4731","newplayerTeamData_1405","0.43333333333333335"
"PlayerComplete_11320","newplayerTeamData_1502","0.3"
"PlayerComplete_14379","newplayerTeamData_1291","0.3"
"PlayerComplete_18576","newplayerTeamData_1330","0.3"
"PlayerComplete_9937","newplayerTeamData_1106","0.3"
"PlayerComplete_10452","newplayerTeamData_1265","0.3"
"PlayerComplete_2767","newplayerTeamData_1713","0.3"
"PlayerComplete_1733","newplayerTeamData_1520","0.3"
"PlayerComplete_5715","newplayerTeamData_1439","0.3"
"PlayerComplete_14212","newplayerTeamData_1250","0.3"
"PlayerComplete_3453","newplayerTeamData_1019","0.43333333333333335"
"PlayerComplete_9210","newplayerTeamData_1449","0.3"
"PlayerComplete_7487","newplayerTeamData_1199","0.7"
"PlayerComplete_2787","newplayerTeamData_1667","0.3"
"PlayerComplete_16731","newplayerTeamData_1546","0.3"
"PlayerComplete_15520","newplayerTeamData_1026","0.3"
"PlayerComplete_1011","newplayerTeamData_1052","0.43333333333333335"
"PlayerComplete_1579","newplayerTeamData_1071","0.3"
"PlayerComplete_1997","newplayerTeamData_1241","0.3"
"PlayerComplete_1247","newplayerTeamData_1075","0.9000000000000001"
"PlayerComplete_3811","newplayerTeamData_1650","0.3"
"PlayerComplete_17960","newplayerTeamData_1533","0.3"
"PlayerComplete_14088","newplayerTeamData_1123","0.3"
"PlayerComplete_3184","newplayerTeamData_1358","0.9000000000000001"
"PlayerComplete_1983","newplayerTeamData_1127","0.3"
"PlayerComplete_8494","newplayerTeamData_1136","0.3"
"PlayerComplete_17423","newplayerTeamData_1266","0.3"
"PlayerComplete_6967","newplayerTeamData_1107","0.3"
"PlayerComplete_10078","newplayerTeamData_1087","0.3"
"PlayerComplete_2469","newplayerTeamData_1413","0.3"
"PlayerComplete_17347","newplayerTeamData_1658","0.3"
"PlayerComplete_3424","newplayerTeamData_1462","0.3"
"PlayerComplete_2129","newplayerTeamData_1124","0.3"
"PlayerComplete_11261","newplayerTeamData_1393","0.3"
"PlayerComplete_10056","newplayerTeamData_1271","0.3"
"PlayerComplete_4812","newplayerTeamData_1278","0.3"
"PlayerComplete_1851","newplayerTeamData_1517","0.7"
"PlayerComplete_16455","newplayerTeamData_1111","0.3"
"PlayerComplete_6826","newplayerTeamData_1426","0.3"
"PlayerComplete_1485","newplayerTeamData_1373","0.43333333333333335"
"PlayerComplete_16431","newplayerTeamData_1027","0.3"
"PlayerComplete_17566","newplayerTeamData_1360","0.3"
"PlayerComplete_1336","newplayerTeamData_1727","0.3"
"PlayerComplete_2701","newplayerTeamData_1049","0.3"
"PlayerComplete_15443","newplayerTeamData_1341","0.3"
"PlayerComplete_1216","newplayerTeamData_1097","0.3"
"PlayerComplete_14872","newplayerTeamData_1233","0.3"
"PlayerComplete_14531","newplayerTeamData_1101","0.3"
"PlayerComplete_10573","newplayerTeamData_1009","0.3"
"PlayerComplete_15069","newplayerTeamData_1680","0.3"
"PlayerComplete_1457","newplayerTeamData_1549","0.3"
"PlayerComplete_10233","newplayerTeamData_1715","0.3"
"PlayerComplete_5418","newplayerTeamData_1721","0.3"
"PlayerComplete_16313","newplayerTeamData_1688","0.3"
"PlayerComplete_8706","newplayerTeamData_1025","0.3"
"PlayerComplete_13752","newplayerTeamData_1695","0.3"
"PlayerComplete_8828","newplayerTeamData_1731","0.3"
"PlayerComplete_17149","newplayerTeamData_1157","0.3"
"PlayerComplete_12811","newplayerTeamData_1482","0.3"
"PlayerComplete_15125","newplayerTeamData_1323","0.3"
"PlayerComplete_1237","newplayerTeamData_1676","0.3"
"PlayerComplete_5120","newplayerTeamData_1438","0.3"
"PlayerComplete_2868","newplayerTeamData_1604","0.3"
"PlayerComplete_1359","newplayerTeamData_1159","0.3"
"PlayerComplete_15421","newplayerTeamData_1575","0.3"
"PlayerComplete_12696","newplayerTeamData_1587","0.3"
"PlayerComplete_8308","newplayerTeamData_1045","0.3"
"PlayerComplete_8726","newplayerTeamData_1270","0.3"
"PlayerComplete_18106","newplayerTeamData_1470","0.3"
"PlayerComplete_14014","newplayerTeamData_1033","0.3"
"PlayerComplete_17365","newplayerTeamData_1224","0.5"
"PlayerComplete_11189","newplayerTeamData_1443","0.3"
"PlayerComplete_16530","newplayerTeamData_1066","0.3"
"PlayerComplete_7513","newplayerTeamData_1297","0.3"
"PlayerComplete_12976","newplayerTeamData_1467","0.3"
"PlayerComplete_10175","newplayerTeamData_1732","0.3"
"PlayerComplete_13025","newplayerTeamData_1337","0.3"
"PlayerComplete_8649","newplayerTeamData_1381","0.3"
"PlayerComplete_7791","newplayerTeamData_1252","0.7"
"PlayerComplete_14430","newplayerTeamData_1142","0.3"
"PlayerComplete_10133","newplayerTeamData_1031","0.3"
"PlayerComplete_6705","newplayerTeamData_1479","0.3"
"PlayerComplete_12178","newplayerTeamData_1006","0.3"
"PlayerComplete_9855","newplayerTeamData_1711","0.3"
"PlayerComplete_11562","newplayerTeamData_1081","0.3"
"PlayerComplete_15026","newplayerTeamData_1570","0.3"
"PlayerComplete_16058","newplayerTeamData_1053","0.3"
"PlayerComplete_16433","newplayerTeamData_1264","0.3"
"PlayerComplete_4826","newplayerTeamData_1116","0.3"
"PlayerComplete_17191","newplayerTeamData_1446","0.3"
"PlayerComplete_11145","newplayerTeamData_1662","0.3"
"PlayerComplete_2503","newplayerTeamData_1113","0.3"
"PlayerComplete_5813","newplayerTeamData_1606","0.3"
"PlayerComplete_3838","newplayerTeamData_1400","0.3"
"PlayerComplete_10473","newplayerTeamData_1651","0.3"
"PlayerComplete_14773","newplayerTeamData_1338","0.3"
"PlayerComplete_18830","newplayerTeamData_1229","0.3"
"PlayerComplete_4801","newplayerTeamData_1257","0.3"
"PlayerComplete_12971","newplayerTeamData_1175","0.3"
"PlayerComplete_18632","newplayerTeamData_1243","0.3"
"PlayerComplete_1339","newplayerTeamData_1138","0.3"
"PlayerComplete_4229","newplayerTeamData_1021","0.3"
"PlayerComplete_12872","newplayerTeamData_1378","0.3"
"PlayerComplete_6307","newplayerTeamData_1260","0.3"
"PlayerComplete_11058","newplayerTeamData_1696","0.3"
"PlayerComplete_16135","newplayerTeamData_1032","0.3"
"PlayerComplete_10770","newplayerTeamData_1498","0.3"
"PlayerComplete_16235","newplayerTeamData_1544","0.3"
"PlayerComplete_10177","newplayerTeamData_1003","0.3"
"PlayerComplete_6428","newplayerTeamData_1063","0.3"
"PlayerComplete_15147","newplayerTeamData_1005","0.3"
"PlayerComplete_13719","newplayerTeamData_1444","0.3"
