"Playerxlsx_5986","newplayerTeamData_1684","0.7999999999999999"
"Playerxlsx_5965","newplayerTeamData_1687","0.7999999999999999"
"Playerxlsx_12022","newplayerTeamData_1684","0.7999999999999999"
"Playerxlsx_6830","newplayerTeamData_1145","0.7999999999999999"
"Playerxlsx_12021","newplayerTeamData_1671","0.7999999999999999"
"Playerxlsx_12020","newplayerTeamData_1671","0.7999999999999999"
"Playerxlsx_10781","newplayerTeamData_1436","0.7999999999999999"
"Playerxlsx_4377","newplayerTeamData_1454","0.7999999999999999"
"Playerxlsx_4377","newplayerTeamData_1453","0.7999999999999999"
"Playerxlsx_1516","newplayerTeamData_1063","0.7999999999999999"
"Playerxlsx_4377","newplayerTeamData_1476","0.7999999999999999"
"Playerxlsx_9329","newplayerTeamData_1223","0.7999999999999999"
"Playerxlsx_7043","newplayerTeamData_1648","0.7999999999999999"
"Playerxlsx_9725","newplayerTeamData_1523","0.7999999999999999"
"Playerxlsx_9719","newplayerTeamData_1518","0.7999999999999999"
"Playerxlsx_9721","newplayerTeamData_1517","0.7999999999999999"
"Playerxlsx_9709","newplayerTeamData_1516","0.7999999999999999"
"Playerxlsx_9709","newplayerTeamData_1514","0.7999999999999999"
"Playerxlsx_3090","newplayerTeamData_1507","0.7999999999999999"
"Playerxlsx_9709","newplayerTeamData_1528","0.7999999999999999"
"Playerxlsx_2903","newplayerTeamData_1128","0.7999999999999999"
"Playerxlsx_11793","newplayerTeamData_1113","0.7999999999999999"
"Playerxlsx_11793","newplayerTeamData_1112","0.7999999999999999"
"Playerxlsx_10348","newplayerTeamData_1168","0.7999999999999999"
"Playerxlsx_8008","newplayerTeamData_1192","0.9999999999999999"
"Playerxlsx_10311","newplayerTeamData_1171","0.7999999999999999"
"Playerxlsx_1837","newplayerTeamData_1517","0.9999999999999999"
"Playerxlsx_8209","newplayerTeamData_1599","0.7999999999999999"
"Playerxlsx_11805","newplayerTeamData_1017","0.7999999999999999"
"Playerxlsx_4282","newplayerTeamData_1203","0.7999999999999999"
"Playerxlsx_9891","newplayerTeamData_1622","0.7999999999999999"
"Playerxlsx_9515","newplayerTeamData_1514","0.7999999999999999"
"Playerxlsx_9515","newplayerTeamData_1516","0.7999999999999999"
"Playerxlsx_9135","newplayerTeamData_1060","0.7999999999999999"
"Playerxlsx_9135","newplayerTeamData_1048","0.7999999999999999"
"Playerxlsx_9515","newplayerTeamData_1528","0.7999999999999999"
"Playerxlsx_9490","newplayerTeamData_1266","0.7999999999999999"
"Playerxlsx_1431","newplayerTeamData_1070","0.7999999999999999"
"Playerxlsx_9135","newplayerTeamData_1168","0.7999999999999999"
"Playerxlsx_1487","newplayerTeamData_1070","0.7999999999999999"
"Playerxlsx_7043","newplayerTeamData_1724","0.7999999999999999"
"Playerxlsx_7043","newplayerTeamData_1735","0.7999999999999999"
"Playerxlsx_7043","newplayerTeamData_1734","0.7999999999999999"
"Playerxlsx_10297","newplayerTeamData_1110","0.7999999999999999"
"Playerxlsx_10296","newplayerTeamData_1110","0.7999999999999999"
"Playerxlsx_11737","newplayerTeamData_1070","0.7999999999999999"
"Playerxlsx_10708","newplayerTeamData_1594","0.7999999999999999"
"Playerxlsx_10304","newplayerTeamData_1070","0.7999999999999999"
"Playerxlsx_5976","newplayerTeamData_1717","0.7999999999999999"
"Playerxlsx_10348","newplayerTeamData_1060","0.7999999999999999"
"Playerxlsx_10348","newplayerTeamData_1048","0.7999999999999999"
"Playerxlsx_12019","newplayerTeamData_1721","0.7999999999999999"
"Playerxlsx_12019","newplayerTeamData_1476","0.7999999999999999"
"Playerxlsx_10702","newplayerTeamData_1623","0.7999999999999999"
"Playerxlsx_5998","newplayerTeamData_1460","0.7999999999999999"
"Playerxlsx_5999","newplayerTeamData_1460","0.7999999999999999"
"Playerxlsx_11721","newplayerTeamData_1234","0.7999999999999999"
"Playerxlsx_12019","newplayerTeamData_1453","0.7999999999999999"
"Playerxlsx_12019","newplayerTeamData_1454","0.7999999999999999"
"Playerxlsx_5998","newplayerTeamData_1482","0.7999999999999999"
"Playerxlsx_5999","newplayerTeamData_1482","0.7999999999999999"
"Playerxlsx_5965","newplayerTeamData_1441","0.7999999999999999"
"Playerxlsx_10348","newplayerTeamData_1237","0.7999999999999999"
"Playerxlsx_11721","newplayerTeamData_1278","0.7999999999999999"
"Playerxlsx_4618","newplayerTeamData_1528","0.7999999999999999"
"Playerxlsx_4618","newplayerTeamData_1516","0.7999999999999999"
"Playerxlsx_4618","newplayerTeamData_1514","0.7999999999999999"
"Playerxlsx_5976","newplayerTeamData_1471","0.7999999999999999"
"Playerxlsx_3206","newplayerTeamData_1518","0.7999999999999999"
"Playerxlsx_10348","newplayerTeamData_1265","0.7999999999999999"
"Playerxlsx_9484","newplayerTeamData_1075","0.7999999999999999"
"Playerxlsx_2898","newplayerTeamData_1278","0.7999999999999999"
"Playerxlsx_10676","newplayerTeamData_1135","0.7999999999999999"
"Playerxlsx_11751","newplayerTeamData_1202","0.7999999999999999"
"Playerxlsx_9873","newplayerTeamData_1442","0.7999999999999999"
"Playerxlsx_9873","newplayerTeamData_1445","0.7999999999999999"
"Playerxlsx_9896","newplayerTeamData_1509","0.7999999999999999"
"Playerxlsx_2897","newplayerTeamData_1251","0.7999999999999999"
"Playerxlsx_10334","newplayerTeamData_1219","0.7999999999999999"
"Playerxlsx_2897","newplayerTeamData_1231","0.7999999999999999"
"Playerxlsx_1469","newplayerTeamData_1252","0.7999999999999999"
"Playerxlsx_8495","newplayerTeamData_1516","0.7999999999999999"
"Playerxlsx_8495","newplayerTeamData_1514","0.7999999999999999"
"Playerxlsx_9896","newplayerTeamData_1521","0.7999999999999999"
"Playerxlsx_8495","newplayerTeamData_1528","0.7999999999999999"
"Playerxlsx_8483","newplayerTeamData_1517","0.7999999999999999"
"Playerxlsx_9892","newplayerTeamData_1518","0.7999999999999999"
"Playerxlsx_2898","newplayerTeamData_1234","0.7999999999999999"
"Playerxlsx_9896","newplayerTeamData_1530","0.7999999999999999"
"Playerxlsx_9135","newplayerTeamData_1265","0.7999999999999999"
"Playerxlsx_9135","newplayerTeamData_1237","0.7999999999999999"
"Playerxlsx_9916","newplayerTeamData_1528","0.7999999999999999"
"Playerxlsx_9913","newplayerTeamData_1525","0.9999999999999999"
"Playerxlsx_4273","newplayerTeamData_1076","0.7999999999999999"
"Playerxlsx_11793","newplayerTeamData_1368","0.7999999999999999"
"Playerxlsx_9916","newplayerTeamData_1514","0.7999999999999999"
"Playerxlsx_9916","newplayerTeamData_1516","0.7999999999999999"
"Playerxlsx_8000","newplayerTeamData_1171","0.7999999999999999"
"Playerxlsx_5699","newplayerTeamData_1075","0.7999999999999999"
"Playerxlsx_5965","newplayerTeamData_1539","0.7999999999999999"
"Playerxlsx_3124","newplayerTeamData_1521","0.7999999999999999"
